Country,Code_x,Year,CO2_Emissions,Population,Energy_Use_per_person,Code_y,Nutrient nitrogen N (total) | 00003102 || Use per area of cropland | 005159 || kilograms per hectare,"GDP per capita, PPP (constant 2021 international $)",Fertilizer_vs_GDP
France,FRA,1850,19617056.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1851,20038416.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1852,21569968.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1853,25340224.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1854,29213072.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1855,33071262.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1856,34632130.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1857,35280656.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1858,34595490.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1859,34991200.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1860,38131250.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1861,41241984.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1862,43524656.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1863,44187840.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1864,46829584.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1865,49302784.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1866,53560350.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1867,54278496.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1868,55531584.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1869,56942224.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1870,50537550.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1871,50262750.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1872,60924990.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1873,65849412.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1874,62643410.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1875,65259508.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1876,65358428.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1877,63925810.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1878,65222864.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1879,67498210.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1880,76148910.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1881,77984580.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1882,82308100.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1883,86320180.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1884,82912660.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1885,79713980.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1886,79072780.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1887,83290050.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1888,86653600.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1889,88797040.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1890,97817810.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1891,97982690.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1892,98121920.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1893,96330220.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1894,101899500.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1895,102775200.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1896,106281650.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1897,111261020.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1898,115045940.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1899,120300110.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1900,129276920.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1901,125004690.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1902,117662030.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1903,129342860.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1904,125997630.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1905,127426590.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1906,136568270.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1907,145596370.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1908,146713890.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1909,150095760.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1910,150612380.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1911,156907140.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1912,158577920.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1913,171112460.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1914,118350860.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1915,103233200.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1916,109689170.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1917,121604500.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1918,108450740.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1919,116141470.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1920,151777540.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1921,137909300.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1922,163150600.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1923,184189280.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1924,206634940.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1925,213827380.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1926,213732110.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1927,213039620.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1928,211619150.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1929,234282100.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1930,237634190.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1931,217493550.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1932,191775420.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1933,199387060.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1934,201350060.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1935,195372340.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1936,198079070.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1937,217705010.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1938,201798460.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1939,194617020.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1940,137737090.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1941,119927290.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1942,122495736.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1943,125245670.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1944,79986440.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1945,107165640.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1946,165245170.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1947,183624110.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1948,196500540.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1949,229050910.0,139720658.5,39086.637,,85.595,41736.702000000005,
France,FRA,1950,202278640.0,41883122.0,39086.637,,85.595,41736.702000000005,
France,FRA,1951,228729010.0,42333662.0,39086.637,,85.595,41736.702000000005,
France,FRA,1952,226986500.0,42780274.0,39086.637,,85.595,41736.702000000005,
France,FRA,1953,214548210.0,43227873.0,39086.637,,85.595,41736.702000000005,
France,FRA,1954,226351860.0,43676898.0,39086.637,,85.595,41736.702000000005,
France,FRA,1955,238981800.0,44136093.0,39086.637,,85.595,41736.702000000005,
France,FRA,1956,268499330.0,44588525.0,39086.637,,85.595,41736.702000000005,
France,FRA,1957,277497020.0,45036374.0,39086.637,,85.595,41736.702000000005,
France,FRA,1958,266153710.0,45493502.0,39086.637,,85.595,41736.702000000005,
France,FRA,1959,261890110.0,45963766.0,39086.637,,85.595,41736.702000000005,
France,FRA,1960,296602180.0,46428136.0,39086.637,,85.595,41736.702000000005,
France,FRA,1961,316220030.0,46893841.0,39086.637,FRA,26.27,41736.702000000005,
France,FRA,1962,333476860.0,47352626.0,39086.637,FRA,28.82,41736.702000000005,
France,FRA,1963,338581920.0,47817823.0,39086.637,FRA,33.5,41736.702000000005,
France,FRA,1964,369539680.0,48319087.0,39086.637,FRA,37.18,41736.702000000005,
France,FRA,1965,364230370.0,48772824.0,27621.375,FRA,38.14,41736.702000000005,
France,FRA,1966,381139070.0,49184651.0,27989.49,FRA,44.08,41736.702000000005,
France,FRA,1967,405496130.0,49574907.0,29488.37,FRA,51.46,41736.702000000005,
France,FRA,1968,419073380.0,49947252.0,30803.596,FRA,57.96,41736.702000000005,
France,FRA,1969,444280100.0,50355300.0,33594.562,FRA,57.99,41736.702000000005,
France,FRA,1970,461337700.0,50813071.0,36046.105,FRA,68.48,41736.702000000005,
France,FRA,1971,494426700.0,51293056.0,36952.41,FRA,73.43,41736.702000000005,
France,FRA,1972,514987840.0,51743877.0,38999.477,FRA,76.71,41736.702000000005,
France,FRA,1973,539771650.0,52162210.0,42016.35,FRA,88.22,41736.702000000005,
France,FRA,1974,521906370.0,52504744.0,40974.973,FRA,74.09,41736.702000000005,
France,FRA,1975,483271550.0,52746324.0,38564.234,FRA,81.09,41736.702000000005,
France,FRA,1976,524454600.0,52959120.0,40678.547,FRA,87.18,41736.702000000005,
France,FRA,1977,508118880.0,53197133.0,41310.926,FRA,87.52,41736.702000000005,
France,FRA,1978,529908450.0,53429668.0,42640.688,FRA,93.82,41736.702000000005,
France,FRA,1979,533254000.0,53660898.0,43657.156,FRA,101.54,41736.702000000005,
France,FRA,1980,512217540.0,53941061.0,43146.258,FRA,102.37,41736.702000000005,
France,FRA,1981,460490660.0,54255004.0,42266.633,FRA,104.34,41736.702000000005,
France,FRA,1982,441564160.0,54582405.0,40498.457,FRA,103.9,41736.702000000005,
France,FRA,1983,424455070.0,54889407.0,41171.86,FRA,109.74,41736.702000000005,
France,FRA,1984,413169020.0,55176626.0,42383.414,FRA,109.86,41736.702000000005,
France,FRA,1985,406314270.0,55467153.0,43547.31,FRA,112.63,41736.702000000005,
France,FRA,1986,391447740.0,55752833.0,44341.496,FRA,119.76,41736.702000000005,
France,FRA,1987,388851620.0,56048366.0,45104.48,FRA,118.27,41736.702000000005,
France,FRA,1988,386506080.0,56361846.0,45446.906,FRA,123.06,41736.702000000005,
France,FRA,1989,400328700.0,56685081.0,45749.082,FRA,126.48,41736.702000000005,
France,FRA,1990,393717280.0,56990239.0,46496.09,FRA,118.08,38655.887,
France,FRA,1991,417859100.0,57271564.0,49486.617,FRA,121.45,38937.953,
France,FRA,1992,407315940.0,57554867.0,49655.938,FRA,101.76,39331.902,
France,FRA,1993,387699200.0,57801261.0,49374.152,FRA,104.0,39020.613,
France,FRA,1994,380793060.0,57999868.0,48702.86,FRA,107.73,39801.39,
France,FRA,1995,385809900.0,58192207.0,49906.992,FRA,111.25,40570.72,
France,FRA,1996,402156450.0,58380638.0,51598.414,FRA,117.28,40990.74,
France,FRA,1997,394845060.0,58568662.0,50635.94,FRA,116.46,41876.934,
France,FRA,1998,413258600.0,58778817.0,51672.05,FRA,115.06,43162.543,
France,FRA,1999,412020800.0,59084209.0,52095.41,FRA,118.7,44400.137,
France,FRA,2000,406139200.0,59483716.0,52416.18,FRA,106.93,45922.48,
France,FRA,2001,410445440.0,59905131.0,52467.066,FRA,110.74,46454.87,
France,FRA,2002,405946530.0,60327247.0,51700.01,FRA,101.69,46610.78,
France,FRA,2003,411964860.0,60741119.0,51909.51,FRA,109.8,46730.977,
France,FRA,2004,413379500.0,61175244.0,51983.934,FRA,107.38,47720.44,
France,FRA,2005,415795070.0,61625031.0,51181.785,FRA,101.83,48257.465,
France,FRA,2006,406156960.0,62049831.0,50426.094,FRA,102.09,49223.246,
France,FRA,2007,396010340.0,62432438.0,49265.89,FRA,111.67,50157.785,
France,FRA,2008,389093760.0,62780187.0,49137.234,FRA,97.78,50068.297,
France,FRA,2009,370875840.0,63106460.0,46095.29,FRA,88.72,48404.965,
France,FRA,2010,376457200.0,63417366.0,47325.062,FRA,95.21,49130.42,
France,FRA,2011,354374800.0,63733776.0,45465.84,FRA,90.76,50085.684,
France,FRA,2012,356439460.0,64058465.0,45190.88,FRA,94.5,49935.625,
France,FRA,2013,358702820.0,64387736.0,45428.73,FRA,101.11,50066.53,
France,FRA,2014,326842370.0,64692495.0,43247.4,FRA,100.55,50326.566,
France,FRA,2015,331490200.0,64916337.0,43493.316,FRA,103.56,50682.895,
France,FRA,2016,334199870.0,65086853.0,42506.24,FRA,101.95,50984.074,
France,FRA,2017,337101440.0,65284775.0,42218.56,FRA,108.54,51895.566,
France,FRA,2018,321939700.0,65519537.0,42589.26,FRA,102.07,52560.953,
France,FRA,2019,315015330.0,65729460.0,41554.387,FRA,96.05,53448.555,
France,FRA,2020,280490020.0,65905273.0,37087.555,FRA,95.14,49311.332,
France,FRA,2021,305607230.0,66083547.0,39307.22,FRA,90.2,52517.336,
France,FRA,2022,293501630.0,66277412.0,34796.047,FRA,79.27,53691.617,
France,FRA,2023,272475840.0,66438828.0,36221.496,FRA,85.595,54017.875,
Germany,DEU,1792,468992.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1793,479984.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1794,443344.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1795,447008.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1796,534944.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1797,549600.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1798,575248.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1799,626544.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1800,795088.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1801,534944.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1802,553264.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1803,534944.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1804,1007599.94,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1805,1040576.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1806,937984.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1807,2689376.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1808,897680.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1809,930656.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1810,978288.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1811,926992.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1812,912336.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1813,890352.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1814,883024.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1815,1029584.06,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1816,2385264.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1817,3381872.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1818,3532096.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1819,3275616.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1820,3381872.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1821,3532096.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1822,3631024.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1823,4034063.8,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1824,3231648.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1825,4338176.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1826,4187952.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1827,4539696.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1828,4539696.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1829,3631024.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1830,4792512.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1831,4590992.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1832,3447824.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1833,4378480.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1834,4411456.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1835,4931744.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1836,5191888.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1837,5950336.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1838,6631840.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1839,7020224.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1840,9174656.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1841,9548384.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1842,10882080.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1843,10299504.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1844,10882080.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1845,12611488.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1846,13186736.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1847,13838928.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1848,12827664.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1849,13622752.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1850,15139648.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1851,16869056.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1852,19173712.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1853,20760224.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1854,24365600.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1855,28615840.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1856,30924160.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1857,32939362.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1858,35610416.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1859,33807730.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1860,36394510.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1861,41329920.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1862,45539856.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1863,49383390.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1864,56641776.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1865,63467810.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1866,62907216.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1867,69154340.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1868,74368210.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1869,77592530.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1870,76639890.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1871,85349220.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1872,92109300.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1873,98367410.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1874,71594560.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1875,101518450.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1876,103438380.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1877,101302270.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1878,104544910.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1879,110846990.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1880,124502720.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1881,134263620.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1882,143665440.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1883,153092910.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1884,157526350.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1885,161183020.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1886,163033340.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1887,170390660.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1888,186347380.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1889,198848940.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1890,208232450.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1891,220840270.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1892,214988860.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1893,220712030.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1894,229498300.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1895,238284580.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1896,256260160.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1897,273554240.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1898,285377950.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1899,303283940.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1900,326759200.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1901,325557400.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1902,319189380.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1903,343598940.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1904,356122460.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1905,382323740.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1906,361937250.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1907,442182530.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1908,446641600.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1909,445571700.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1910,445366530.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1911,458586240.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1912,499121060.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1913,535083260.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1914,497926600.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1915,462906100.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1916,500696600.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1917,524578560.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1918,503422600.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1919,387427700.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1920,429208300.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1921,473179970.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1922,455460830.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1923,331929100.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1924,451793180.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1925,458065950.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1926,413236900.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1927,481185800.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1928,505010900.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1929,539234750.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1930,462091780.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1931,385964900.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1932,347485760.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1933,364980800.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1934,408619780.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1935,452332830.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1936,499634430.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1937,563512600.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1938,601272640.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1939,648625500.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1940,654325000.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1941,660793200.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1942,667899400.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1943,679430140.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1944,600273150.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1945,116064530.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1946,271682430.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1947,317660030.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1948,377816400.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1949,432148030.0,139720658.5,39086.637,,85.595,41736.702000000005,
Germany,DEU,1950,510681820.0,69847778.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1951,576865540.0,69782050.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1952,610980600.0,69826948.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1953,623492030.0,69935116.0,39086.637,,85.595,41736.702000000005,
Germany,DEU,1954,659731900.0,70104621.0,39086.637,,85.595,41736.702000000005,
